Date,Open,High,Low,Close,Volume,Currency,symbol,Name,Exchange,Sector,Industry,Last,Chg. %,Market Cap
2020-01-09,45.42,45.42,45.19,45.2,115372,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-01-10,45.02,45.02,45.02,45.3,172,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-01-13,44.92,45.36,44.92,45.35,138227,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-01-14,45.62,45.65,45.62,46.05,342,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-01-15,46.06,46.46,46.06,46.42,3698,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-01-16,46.81,46.81,46.47,46.38,203085,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-01-17,47.68,47.68,47.29,47.35,217592,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-01-20,47.5,47.5,47.5,47.32,157006,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-01-22,47.63,47.63,47.48,47.35,3328,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-01-23,48.29,48.29,45.72,46.0,4174,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-01-24,44.7,45.65,44.23,44.48,1481174,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-01-27,44.68,44.68,44.3,44.33,17918,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-01-28,44.0,44.0,44.0,44.27,330,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-01-29,43.89,43.89,43.38,43.73,216931,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-01-30,43.32,43.85,42.82,43.8,482094,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-01-31,44.14,44.14,43.46,43.42,136945,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-02-03,43.7,43.7,43.1,43.2,12197,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-02-04,43.5,43.68,43.5,43.83,6733,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-02-05,44.73,45.11,44.54,45.05,430,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-02-06,44.94,44.94,44.59,44.42,13611,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-02-07,44.52,44.68,44.5,44.67,3528,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-02-10,44.74,44.74,44.65,44.38,48782,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-02-11,44.82,44.82,44.82,44.5,8062,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-02-12,45.92,45.92,45.92,45.85,1098,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-02-13,45.9,46.21,45.9,46.17,355,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-02-14,46.17,46.17,45.81,45.83,4751,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-02-18,46.12,46.27,45.95,45.9,628,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-02-19,46.22,46.22,46.02,46.05,35624,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-02-20,45.97,45.97,45.79,45.8,103362,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-02-21,46.27,46.27,45.94,46.15,49,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-02-24,45.14,45.62,44.65,44.85,3774,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-02-25,44.75,44.75,44.61,44.3,167357,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-02-27,41.86,41.86,41.53,41.9,3048,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-02-28,39.18,39.18,39.18,39.4,56386,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-03-02,40.43,40.62,40.43,40.8,529,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-03-03,43.49,43.49,43.3,42.08,11,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-03-04,41.97,41.97,41.64,41.95,845,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-03-05,41.57,41.57,41.2,41.73,4753,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-03-06,39.06,39.94,39.06,39.77,768,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-03-09,37.99,37.99,37.99,38.45,138733,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-03-10,38.8,38.8,37.12,37.3,192597,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-03-11,38.27,38.27,38.27,38.15,1087,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-03-12,37.06,37.06,36.71,35.62,1424,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-03-13,36.52,36.52,35.6,35.09,1105,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-03-16,39.33,39.33,35.84,37.33,747115,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-03-17,36.53,37.14,36.53,37.34,994,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-03-18,36.24,38.22,35.0,35.09,614121,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-03-19,35.68,39.19,35.68,37.18,985344,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-03-20,36.09,36.09,33.75,33.21,30892,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-03-23,32.11,33.43,32.11,32.26,5117,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-03-24,34.17,35.07,34.17,34.85,103514,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-03-25,33.78,34.64,32.96,33.13,86420,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-03-26,33.19,35.41,33.19,35.22,2309,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-03-27,35.39,35.64,34.96,35.17,65595,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-03-30,34.95,34.95,34.69,35.0,5917,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-03-31,35.26,35.93,35.12,35.15,24601,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-04-01,33.32,33.33,32.79,33.13,268593,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-04-02,32.88,33.08,32.88,33.42,963,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-04-03,34.39,34.39,33.63,33.88,3381,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-04-06,35.64,36.04,35.63,35.72,8174,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-04-07,37.12,37.76,36.86,37.15,1189,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-04-08,37.34,37.34,37.34,37.47,7278,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-04-09,37.83,37.83,37.83,37.17,2737,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-04-14,37.91,38.08,37.54,37.42,775,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-04-15,37.97,38.01,36.78,37.03,523,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-04-16,37.6,37.6,36.7,37.38,3815,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-04-17,38.73,38.73,38.34,37.85,6315,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-04-20,37.74,38.16,37.69,38.0,212161,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-04-21,36.44,36.44,35.88,35.8,85,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-04-22,35.86,36.19,35.86,35.95,168865,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-04-23,35.8,36.38,35.8,36.28,216,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-04-24,36.4,36.4,36.4,36.4,0,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-04-27,38.11,38.11,37.84,37.9,500094,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-04-28,38.71,38.71,38.71,38.25,6314,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-04-29,38.46,39.0,38.46,38.78,295,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-04-30,37.3,37.68,36.81,37.15,40696,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-05-01,37.54,37.54,37.07,37.21,801,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-05-04,37.15,37.15,36.31,37.0,6304,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-05-05,36.1,36.38,36.1,36.3,23,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-05-06,36.08,36.19,35.76,35.7,98817,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-05-07,35.69,35.7,35.58,35.63,222726,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-05-11,35.83,35.89,35.76,35.75,41704,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-05-12,36.16,36.16,36.16,35.8,1713,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-05-13,35.09,35.09,34.51,34.45,279,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-05-14,34.94,34.94,34.94,35.0,5834,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-05-15,35.76,35.76,35.04,35.17,51454,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-05-18,37.25,37.78,37.25,37.83,33734,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-05-19,38.38,38.38,38.38,38.38,0,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-05-20,39.03,39.03,39.03,39.03,0,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-05-21,39.12,39.12,39.12,38.9,603,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-05-22,38.95,38.95,38.95,38.65,101257,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-05-26,39.75,39.75,39.75,39.75,0,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-05-27,40.2,40.2,40.2,40.2,0,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-05-28,39.91,39.91,39.69,39.7,18971,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-05-29,39.12,39.12,38.98,39.0,400,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-06-01,39.54,39.72,39.54,39.58,646,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-06-02,40.13,40.13,40.13,40.25,212,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-06-03,41.15,41.31,41.04,41.25,795,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-06-04,41.3,41.3,40.97,41.2,590,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-06-05,41.69,42.48,41.69,42.55,491,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-06-08,42.05,42.32,42.05,42.33,3353,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-06-09,43.38,43.38,43.38,43.38,0,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-06-10,44.5,44.5,41.38,41.45,711,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-06-11,40.49,40.51,40.49,40.47,540,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-06-12,39.85,39.85,39.57,39.0,217,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-06-15,38.69,39.1,38.69,39.0,286,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-06-16,39.83,39.83,39.83,39.75,436916,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-06-18,39.22,39.49,39.14,39.5,161208,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-06-19,39.44,40.31,39.44,39.83,2830,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-06-22,38.61,38.61,38.58,38.65,1005,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-06-23,38.44,38.44,38.44,40.19,9571,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-06-24,38.35,38.35,38.35,38.35,2421,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-06-25,38.19,38.19,38.19,38.25,162554,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-06-26,38.57,38.57,38.57,39.13,3962,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-06-29,38.55,38.55,38.55,38.55,0,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-06-30,38.76,38.76,38.76,38.75,200,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-07-01,39.74,39.74,39.74,39.65,710,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-07-02,40.25,40.33,39.84,39.75,479,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-07-03,39.73,39.73,39.73,39.36,2178,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-07-06,40.0,40.0,40.0,40.0,0,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-07-07,40.12,40.12,40.12,40.25,8721,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-07-09,39.25,39.25,39.25,39.19,570,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-07-10,40.02,40.3,40.02,39.55,1440000,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-07-13,40.47,40.66,40.47,40.71,129303,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-07-14,40.42,40.96,40.26,40.83,70328,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-07-15,41.11,41.11,41.11,41.8,82,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-07-16,41.73,41.85,41.73,41.9,389,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-07-17,42.09,42.09,42.09,42.15,13750,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-07-21,42.37,42.37,42.36,42.55,156,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-07-23,42.75,42.75,42.74,42.85,1060,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-07-24,43.7,43.7,43.7,42.75,500,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-07-27,43.3,43.3,43.3,43.3,0,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-07-28,43.35,43.35,43.35,43.35,0,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-07-29,43.9,43.9,43.9,43.9,0,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-07-30,43.64,43.79,43.64,43.97,509,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-07-31,43.64,43.64,43.64,42.76,15235,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-08-03,42.85,42.85,42.85,42.85,0,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-08-04,43.15,43.15,43.15,43.15,0,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-08-05,42.81,42.81,42.6,42.6,137,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-08-07,42.59,42.7,42.59,41.54,1054,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-08-10,43.85,43.85,43.85,43.85,0,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-08-11,43.55,43.55,43.55,43.55,0,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-08-12,43.41,43.61,43.41,43.5,2317,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-08-13,43.1,43.17,43.1,44.11,1755,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-08-14,43.59,43.6,43.59,43.9,35,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-08-17,43.57,43.57,43.57,43.65,1280,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-08-18,43.62,43.62,43.34,43.53,3365,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-08-19,43.69,43.69,43.69,43.55,62,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-08-20,42.98,42.98,42.98,43.3,1270,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-08-21,43.17,43.17,43.17,41.96,228,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-08-24,44.53,44.53,44.53,44.53,0,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-08-25,43.25,43.25,43.25,43.25,0,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-08-26,43.47,43.47,43.47,43.4,28,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-08-27,44.51,44.7,44.44,44.65,352,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-08-28,43.99,44.17,43.99,44.05,6533,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-09-01,44.65,44.65,44.65,44.65,0,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-09-02,45.51,45.51,45.51,45.47,1363,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-09-03,45.61,45.61,45.61,44.9,4450,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-09-04,44.9,44.9,44.9,44.9,0,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-09-07,44.42,44.42,44.42,44.42,0,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-09-08,43.53,43.53,43.53,43.4,11177,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-09-10,44.59,44.81,44.54,43.72,4018,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-09-11,44.32,44.32,44.32,44.45,63,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-09-14,45.45,45.45,45.45,45.45,0,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-09-15,46.45,46.45,46.45,46.45,392,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-09-16,47.09,47.09,47.09,47.38,9544,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-09-17,46.02,46.02,46.02,45.83,94,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-09-18,45.1,45.1,45.1,45.1,0,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-09-21,45.26,45.26,45.26,43.75,4360,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-09-22,45.85,45.85,45.85,45.85,0,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-09-23,44.74,44.74,44.74,44.74,0,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-09-24,45.3,45.3,45.3,45.3,0,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-09-25,45.82,45.82,45.82,45.85,1231,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-09-29,46.55,46.55,46.55,47.78,2136,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-10-01,46.33,46.33,46.28,46.45,1034,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-10-02,45.86,45.86,45.86,46.73,9,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-10-05,45.28,45.57,45.28,45.65,1071,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-10-07,44.43,44.43,44.43,44.53,250,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-10-08,45.22,45.22,44.94,43.97,21722,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-10-09,45.3,45.52,45.21,45.1,595517,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-10-12,45.04,45.57,45.04,45.45,428,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-10-13,45.78,45.78,45.78,45.65,302,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-10-14,45.59,45.59,45.59,45.38,175,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-10-16,45.66,45.67,45.66,45.43,26080,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-10-19,45.08,45.08,45.08,45.08,0,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-10-20,44.53,44.6,44.53,44.34,2835,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-10-21,44.41,44.54,44.41,44.45,102,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-10-22,44.52,44.52,44.52,44.67,816,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-10-23,45.4,45.4,45.4,44.7,484,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-10-26,44.1,44.1,44.1,44.1,0,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-10-27,43.6,43.6,43.53,43.54,274,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-10-28,43.03,43.03,42.33,42.56,1142,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-10-29,42.08,42.08,42.08,43.08,700,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-10-30,43.2,43.2,42.3,42.28,108992,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-11-02,42.19,42.19,41.83,41.81,8851,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-11-03,41.93,41.93,41.93,42.67,200,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-11-04,44.27,44.27,44.27,45.36,56,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-11-05,44.58,44.58,44.43,44.55,1502,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-11-06,44.57,44.57,44.57,44.54,7056,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-11-09,47.5,48.11,47.4,47.23,15026,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-11-10,47.3,47.94,47.02,47.54,79432,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-11-11,47.53,47.53,47.53,47.53,0,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-11-12,47.43,47.43,47.4,47.68,10879,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-11-13,48.76,48.76,48.76,48.76,0,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-11-16,49.48,49.69,49.32,49.72,1003,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-11-17,49.19,49.49,49.12,49.46,6003,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-11-18,49.78,49.78,49.6,49.93,60920,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-11-19,49.52,49.62,49.28,49.52,50,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-11-20,49.28,49.56,49.28,49.49,3529,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-11-23,49.09,49.09,49.09,48.91,576,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-11-24,49.97,49.97,49.97,51.26,520,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-11-25,52.16,52.16,51.51,50.9,6182,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-11-27,51.33,51.85,51.33,51.8,6795,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-11-30,51.08,51.35,51.08,51.12,25377,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-12-01,50.76,50.76,50.76,50.76,0,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-12-02,50.93,51.11,50.93,51.03,78766,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-12-03,51.4,51.56,51.4,51.58,2675,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-12-04,51.63,51.63,51.63,51.63,0,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-12-07,51.58,51.78,51.58,51.69,984,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-12-08,51.5,51.5,51.5,51.65,220,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-12-09,51.62,52.35,51.62,51.74,251900,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
2020-12-10,50.49,50.53,50.44,50.5,1398,USD,0QYF,Comcast,London,Communication Services,Media,57.5,0.0,242.70B
